date,geography,geography_code,metric,stratum,metric_value,theme,sub_theme,topic,geography_type,metric_group,sex,age,year,month,epiweek,in_reporting_delay_period
2024-03-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,13.06,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,3,9,FALSE
2024-04-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,15.95,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,4,14,FALSE
2024-05-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,15.54,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,5,18,FALSE
2024-06-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,16.45,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,6,22,FALSE
2024-07-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,13.42,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,7,27,FALSE
2024-08-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,12.34,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,8,31,FALSE
2024-09-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,9.92,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,9,35,FALSE
2024-10-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,11.61,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,10,40,FALSE
2024-11-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,12.46,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,11,44,FALSE
2024-12-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,14.96,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,12,48,FALSE
2025-01-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,16.51,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,1,1,FALSE
2025-02-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,17.61,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,2,5,FALSE
2025-03-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,15.74,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,3,9,FALSE
2025-04-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,13.35,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,4,13,FALSE
2025-05-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,13.3,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,5,18,FALSE
2025-06-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,14.91,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,6,22,FALSE
2025-07-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,14.96,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,7,26,FALSE
2025-08-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,14.77,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,8,31,FALSE
2025-09-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,13.64,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,9,35,FALSE
2025-10-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,14.52,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,10,40,FALSE
2025-11-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,13.6,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,11,44,FALSE
2025-12-01,NHS Humber and North Yorkshire Integrated Care Board,QOQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,14.49,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,12,48,FALSE
2020-04-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,25.47,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,4,14,FALSE
2020-05-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.52,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,5,18,FALSE
2020-06-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,24.22,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,6,22,FALSE
2020-07-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,26.42,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,7,27,FALSE
2020-08-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,28.33,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,8,31,FALSE
2020-09-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,24.4,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,9,35,FALSE
2020-10-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.62,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,10,40,FALSE
2020-11-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.22,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,11,44,FALSE
2020-12-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.44,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,12,48,FALSE
2021-01-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,24.62,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,1,1,FALSE
2021-02-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,24.6,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,2,5,FALSE
2021-03-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,26.07,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,3,9,FALSE
2021-04-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.61,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,4,13,FALSE
2021-05-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.01,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,5,18,FALSE
2021-06-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,20.37,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,6,22,FALSE
2021-07-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,19.85,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,7,26,FALSE
2021-08-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,19.86,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,8,31,FALSE
2021-09-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,19.31,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,9,35,FALSE
2021-10-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.07,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,10,40,FALSE
2021-11-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.73,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,11,44,FALSE
2021-12-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.69,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,12,48,FALSE
2022-01-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,18.87,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,1,1,FALSE
2022-02-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,19.22,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,2,5,FALSE
2022-03-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.3,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,3,9,FALSE
2022-04-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,24.37,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,4,13,FALSE
2022-05-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.4,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,5,18,FALSE
2022-06-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.11,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,6,22,FALSE
2022-07-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.29,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,7,26,FALSE
2022-08-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,19.05,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,8,31,FALSE
2022-09-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,18.79,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,9,35,FALSE
2022-10-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,19,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,10,40,FALSE
2022-11-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.21,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,11,44,FALSE
2022-12-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.53,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,12,48,FALSE
2023-01-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.74,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,1,1,FALSE
2023-02-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,20.07,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,2,5,FALSE
2023-03-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,17.69,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,3,9,FALSE
2023-04-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,20.23,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,4,13,FALSE
2023-05-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.46,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,5,18,FALSE
2023-06-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,24.66,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,6,22,FALSE
2023-07-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.51,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,7,26,FALSE
2023-08-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.78,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,8,31,FALSE
2023-09-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,20.78,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,9,35,FALSE
2023-10-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.2,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,10,40,FALSE
2023-11-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.51,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,11,44,FALSE
2023-12-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.31,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,12,48,FALSE
2024-01-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,18.28,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,1,1,FALSE
2024-02-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,19.37,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,2,5,FALSE
2024-03-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.09,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,3,9,FALSE
2024-04-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,24.11,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,4,14,FALSE
2024-05-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.21,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,5,18,FALSE
2024-06-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.13,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,6,22,FALSE
2024-07-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,19.59,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,7,27,FALSE
2024-08-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,17.55,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,8,31,FALSE
2024-09-01,NHS Kent and Medway Integrated Care Board,QKS,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,18.91,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,9,35,FALSE
